index_code,con_code,trade_date,weight,stock_name
000010.SH,601517.SH,20250930,1.0092899018911736,股票042
000010.SH,600031.SH,20250930,0.5203860394379156,股票043
000010.SH,603115.SH,20250930,0.47838857234113275,股票044
000010.SH,600929.SH,20250930,0.4756033479866355,股票045
000010.SH,601608.SH,20250930,0.6723005807700603,股票046
000010.SH,603730.SH,20250930,1.1690972736210143,股票047
000010.SH,602504.SH,20250930,1.6321974271323707,股票048
000010.SH,601034.SH,20250930,0.31642083345707384,股票049
000010.SH,601790.SH,20250930,1.2266790751504069,股票050
000010.SH,603570.SH,20250930,0.7422188064418482,股票051
000010.SH,602415.SH,20250930,1.7501048672814832,股票052
000010.SH,603159.SH,20250930,0.23070726836097702,股票053
000010.SH,602331.SH,20250930,0.3251441186717552,股票054
000010.SH,602005.SH,20250930,0.6890999638500753,股票055
000010.SH,601396.SH,20250930,1.4541369292115172,股票056
000010.SH,602585.SH,20250930,1.958165679411574,股票057
000010.SH,603045.SH,20250930,1.2444492941003604,股票058
000010.SH,600540.SH,20250930,1.7502010253224276,股票059
000010.SH,603415.SH,20250930,1.1559517119555107,股票060
000010.SH,601325.SH,20250930,1.69733153074229,股票061
000010.SH,600056.SH,20250930,0.6437222907033207,股票062
000010.SH,600727.SH,20250930,1.3986211097076984,股票063
000010.SH,600588.SH,20250930,1.1611944212565346,股票064
000010.SH,603032.SH,20250930,0.8999698243020559,股票065
000010.SH,600271.SH,20250930,0.9677063193318532,股票066
000010.SH,603249.SH,20250930,0.9014581026643734,股票067
000010.SH,602773.SH,20250930,1.3189871540147926,股票068
000010.SH,602318.SH,20250930,0.6812550681946664,股票069
000010.SH,601856.SH,20250930,1.5997325354161411,股票070
000010.SH,601002.SH,20250930,0.5276641851721481,股票071
000010.SH,600322.SH,20250930,1.9489741625572186,股票072
000010.SH,600033.SH,20250930,0.8187317158228813,股票073
000010.SH,602336.SH,20250930,0.9406576720525877,股票074
000010.SH,601593.SH,20250930,1.590807404620884,股票075
000010.SH,603965.SH,20250930,1.6548516073189767,股票076
000010.SH,602985.SH,20250930,1.5275464905576346,股票077
000010.SH,603519.SH,20250930,1.7301669358459237,股票078
000010.SH,602781.SH,20250930,0.26837619646987587,股票079
000010.SH,601554.SH,20250930,1.0771566493620368,股票080
000010.SH,600940.SH,20250930,1.8746827280966474,股票081
000010.SH,602962.SH,20250930,0.14419952970672895,股票082
000010.SH,603995.SH,20250930,0.18919765937643362,股票083
000010.SH,603347.SH,20250930,0.3457075455439235,股票084
000010.SH,601280.SH,20250930,1.3691798033537672,股票085
000010.SH,601830.SH,20250930,1.3948825646608998,股票086
000010.SH,602795.SH,20250930,0.9424652777352253,股票087
000010.SH,601324.SH,20250930,0.5307529940934803,股票088
000010.SH,603086.SH,20250930,1.8144632803206668,股票089
000010.SH,603125.SH,20250930,1.6519341900008717,股票090
000010.SH,603697.SH,20250930,0.3469519059069241,股票091
000010.SH,603838.SH,20250930,1.729667286990252,股票092
000010.SH,602417.SH,20250930,0.17032120214848273,股票093
000010.SH,601870.SH,20250930,1.1415407001283615,股票094
000010.SH,602274.SH,20250930,0.844487919464569,股票095
000010.SH,603793.SH,20250930,1.1446862152817665,股票096
000010.SH,600094.SH,20250930,0.880850186987502,股票097
000010.SH,602706.SH,20250930,1.2581245604525575,股票098
000010.SH,602642.SH,20250930,1.6187999969042532,股票099
000010.SH,603771.SH,20250930,0.9337389493630307,股票100
000010.SH,603458.SH,20250930,0.6881778340211745,股票101
000010.SH,603002.SH,20250930,1.7882406324088,股票102
000010.SH,602391.SH,20250930,0.5714892716788151,股票103
000010.SH,601870.SH,20250930,0.6005196456628042,股票104
000010.SH,603188.SH,20250930,0.8139210880879318,股票105
000010.SH,600885.SH,20250930,1.7855006782527063,股票106
000010.SH,601941.SH,20250930,0.5253117022214472,股票107
000010.SH,601920.SH,20250930,1.3749896566518447,股票108
000010.SH,600428.SH,20250930,0.9550583347625126,股票109
000010.SH,602917.SH,20250930,1.6308308584240125,股票110
000010.SH,603869.SH,20250930,0.7454722810490113,股票111
000010.SH,600174.SH,20250930,1.4363428761320907,股票112
000010.SH,602789.SH,20250930,1.6891800044882403,股票113
000010.SH,602749.SH,20250930,0.1373450567319055,股票114
000010.SH,601021.SH,20250930,1.7741851996396345,股票115
000010.SH,601282.SH,20250930,1.355605397552078,股票116
000010.SH,603199.SH,20250930,1.2068382048384914,股票117
000010.SH,602505.SH,20250930,1.2778222822274579,股票118
000010.SH,601533.SH,20250930,1.4568515950322898,股票119
000010.SH,601967.SH,20250930,1.29707888723535,股票120
000010.SH,602110.SH,20250930,1.280375023300753,股票121
000010.SH,600361.SH,20250930,0.67967389279974,股票122
000010.SH,601575.SH,20250930,1.237856282976401,股票123
000010.SH,603679.SH,20250930,0.27003810579124443,股票124
000010.SH,601464.SH,20250930,1.0698536915821593,股票125
000010.SH,600983.SH,20250930,1.767325711472517,股票126
000010.SH,603721.SH,20250930,1.0115824460038012,股票127
000010.SH,602264.SH,20250930,0.8183379067353979,股票128
000010.SH,600198.SH,20250930,0.41505433488973453,股票129
000010.SH,603563.SH,20250930,1.5889701882913123,股票130
000010.SH,600910.SH,20250930,0.33654407495258515,股票131
000010.SH,601492.SH,20250930,1.6886475528342353,股票132
000010.SH,603151.SH,20250930,1.0332564587539954,股票133
000010.SH,603816.SH,20250930,0.7224748256719215,股票134
000010.SH,600010.SH,20250930,0.49051516604781076,股票135
000010.SH,600086.SH,20250930,0.11279496088043339,股票136
000010.SH,603185.SH,20250930,1.2536698027435627,股票137
000010.SH,601388.SH,20250930,0.32445537908470357,股票138
000010.SH,601503.SH,20250930,0.7588705271591922,股票139
000010.SH,601471.SH,20250930,1.3179173565604223,股票140
000010.SH,603534.SH,20250930,0.1299340532272282,股票141
000010.SH,603573.SH,20250930,1.2137565118095028,股票142
000010.SH,600146.SH,20250930,1.9941826632953301,股票143
000010.SH,600358.SH,20250930,1.7948680005760944,股票144
000010.SH,603099.SH,20250930,1.121203093150294,股票145
000010.SH,603898.SH,20250930,0.8387123693559361,股票146
000010.SH,600756.SH,20250930,1.097651238898264,股票147
000010.SH,600431.SH,20250930,1.900437631220214,股票148
000010.SH,602271.SH,20250930,1.3815073460138987,股票149
000010.SH,603683.SH,20250930,0.8321939331610101,股票150
000010.SH,603534.SH,20250930,1.717059228882136,股票151
000010.SH,602454.SH,20250930,0.6876663766796828,股票152
000010.SH,602602.SH,20250930,0.42514623830793263,股票153
000010.SH,600839.SH,20250930,0.49427689997764024,股票154
000010.SH,603913.SH,20250930,1.0637861357101386,股票155
000010.SH,602586.SH,20250930,0.9543601359512591,股票156
000010.SH,601521.SH,20250930,1.7084165255851922,股票157
000010.SH,603544.SH,20250930,1.7125908557362497,股票158
000010.SH,601602.SH,20250930,0.19696340955990427,股票159
000010.SH,602307.SH,20250930,0.8939654653375628,股票160
000010.SH,601527.SH,20250930,0.6367789647416626,股票161
000010.SH,602826.SH,20250930,0.7581566720946774,股票162
000010.SH,602228.SH,20250930,0.6773545652595128,股票163
000010.SH,602772.SH,20250930,1.2272177842857945,股票164
000010.SH,600818.SH,20250930,0.4701239451017203,股票165
000010.SH,603607.SH,20250930,1.3011020015122738,股票166
000010.SH,602911.SH,20250930,1.8235348360903332,股票167
000010.SH,600432.SH,20250930,1.8819414130910979,股票168
000010.SH,600363.SH,20250930,1.3182729662411625,股票169
000010.SH,602833.SH,20250930,1.9774466133501565,股票170
000010.SH,603748.SH,20250930,0.4459203503848431,股票171
000010.SH,603020.SH,20250930,0.6290150521763787,股票172
000010.SH,601775.SH,20250930,1.9950656386323486,股票173
000010.SH,602078.SH,20250930,0.6594110260715369,股票174
000010.SH,601978.SH,20250930,1.0242240023765217,股票175
000010.SH,601067.SH,20250930,0.8686805460610165,股票176
000010.SH,602190.SH,20250930,1.8961887970927782,股票177
000010.SH,600414.SH,20250930,0.19444019815658034,股票178
000010.SH,602521.SH,20250930,1.6664982813712448,股票179
000010.SH,602512.SH,20250930,1.321377336325527,股票180
